5.041.001.999,unstable,5.41.1,https://cpan.metacpan.org/authors/id/B/BO/BOOK/perl-5.41.1.tar.gz,https://cpan.metacpan.org/authors/id/B/BO/BOOK/perl-5.41.1.tar.xz,,
5.040.000.999,stable,5.40.0,https://cpan.metacpan.org/authors/id/H/HA/HAARG/perl-5.40.0.tar.gz,https://cpan.metacpan.org/authors/id/H/HA/HAARG/perl-5.40.0.tar.xz,latest,
5.040.000.002,testing,5.40.0-RC2,https://cpan.metacpan.org/authors/id/H/HA/HAARG/perl-5.40.0-RC2.tar.gz,https://cpan.metacpan.org/authors/id/H/HA/HAARG/perl-5.40.0-RC2.tar.xz,,
5.040.000.001,testing,5.40.0-RC1,https://cpan.metacpan.org/authors/id/H/HA/HAARG/perl-5.40.0-RC1.tar.gz,https://cpan.metacpan.org/authors/id/H/HA/HAARG/perl-5.40.0-RC1.tar.xz,,
5.039.010.999,unstable,5.39.10,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.39.10.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.39.10.tar.xz,,
5.039.009.999,unstable,5.39.9,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.39.9.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.39.9.tar.xz,,
5.039.008.999,unstable,5.39.8,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.39.8.tar.gz,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.39.8.tar.xz,,
5.039.007.999,unstable,5.39.7,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.39.7.tar.gz,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.39.7.tar.xz,,
5.039.006.999,unstable,5.39.6,https://cpan.metacpan.org/authors/id/B/BO/BOOK/perl-5.39.6.tar.gz,https://cpan.metacpan.org/authors/id/B/BO/BOOK/perl-5.39.6.tar.xz,,
5.039.005.999,unstable,5.39.5,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.39.5.tar.gz,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.39.5.tar.xz,,
5.039.004.999,unstable,5.39.4,https://cpan.metacpan.org/authors/id/H/HA/HAARG/perl-5.39.4.tar.gz,https://cpan.metacpan.org/authors/id/H/HA/HAARG/perl-5.39.4.tar.xz,,
5.039.003.999,unstable,5.39.3,https://cpan.metacpan.org/authors/id/W/WO/WOLFSAGE/perl-5.39.3.tar.gz,https://cpan.metacpan.org/authors/id/W/WO/WOLFSAGE/perl-5.39.3.tar.xz,,
5.039.002.999,unstable,5.39.2,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.39.2.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.39.2.tar.xz,,
5.039.001.999,unstable,5.39.1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.39.1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.39.1.tar.xz,,
5.038.002.999,stable,5.38.2,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.38.2.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.38.2.tar.xz,latest,
5.038.001.999,stable,5.38.1,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.38.1.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.38.1.tar.xz,,
5.038.000.999,stable,5.38.0,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.38.0.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.38.0.tar.xz,,
5.038.000.002,testing,5.38.0-RC2,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.38.0-RC2.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.38.0-RC2.tar.xz,,
5.038.000.001,testing,5.38.0-RC1,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.38.0-RC1.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.38.0-RC1.tar.xz,,
5.037.011.999,unstable,5.37.11,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.37.11.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.37.11.tar.xz,,
5.037.010.999,unstable,5.37.10,https://cpan.metacpan.org/authors/id/Y/YV/YVES/perl-5.37.10.tar.gz,https://cpan.metacpan.org/authors/id/Y/YV/YVES/perl-5.37.10.tar.xz,,
5.037.009.999,unstable,5.37.9,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.37.9.tar.gz,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.37.9.tar.xz,,
5.037.008.999,unstable,5.37.8,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.37.8.tar.gz,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.37.8.tar.xz,,
5.037.007.999,unstable,5.37.7,https://cpan.metacpan.org/authors/id/H/HY/HYDAHY/perl-5.37.7.tar.gz,https://cpan.metacpan.org/authors/id/H/HY/HYDAHY/perl-5.37.7.tar.xz,,
5.037.006.999,unstable,5.37.6,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.37.6.tar.gz,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.37.6.tar.xz,,
5.037.005.999,unstable,5.37.5,https://cpan.metacpan.org/authors/id/T/TO/TODDR/perl-5.37.5.tar.gz,https://cpan.metacpan.org/authors/id/T/TO/TODDR/perl-5.37.5.tar.xz,,
5.037.004.999,unstable,5.37.4,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.37.4.tar.gz,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.37.4.tar.xz,,
5.037.003.999,unstable,5.37.3,https://cpan.metacpan.org/authors/id/N/NE/NEILB/perl-5.37.3.tar.gz,https://cpan.metacpan.org/authors/id/N/NE/NEILB/perl-5.37.3.tar.xz,,
5.037.002.999,unstable,5.37.2,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.37.2.tar.gz,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.37.2.tar.xz,,
5.037.001.999,unstable,5.37.1,https://cpan.metacpan.org/authors/id/W/WO/WOLFSAGE/perl-5.37.1.tar.gz,https://cpan.metacpan.org/authors/id/W/WO/WOLFSAGE/perl-5.37.1.tar.xz,,
5.037.000.999,unstable,5.37.0,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.37.0.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.37.0.tar.xz,,
5.036.003.999,stable,5.36.3,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.36.3.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.36.3.tar.xz,latest,
5.036.002.999,stable,5.36.2,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.36.2.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.36.2.tar.xz,,
5.036.001.999,stable,5.36.1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.36.1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.36.1.tar.xz,,
5.036.001.003,testing,5.36.1-RC3,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.36.1-RC3.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.36.1-RC3.tar.xz,,
5.036.001.002,testing,5.36.1-RC2,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.36.1-RC2.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.36.1-RC2.tar.xz,,
5.036.001.001,testing,5.36.1-RC1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.36.1-RC1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.36.1-RC1.tar.xz,,
5.036.000.999,stable,5.36.0,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.36.0.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.36.0.tar.xz,,
5.036.000.003,testing,5.36.0-RC3,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.36.0-RC3.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.36.0-RC3.tar.xz,,
5.036.000.002,testing,5.36.0-RC2,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.36.0-RC2.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.36.0-RC2.tar.xz,,
5.035.011.999,unstable,5.35.11,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.35.11.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.35.11.tar.xz,,
5.035.010.999,unstable,5.35.10,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.35.10.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.35.10.tar.xz,,
5.035.009.999,unstable,5.35.9,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.35.9.tar.gz,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.35.9.tar.xz,,
5.035.008.999,unstable,5.35.8,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.35.8.tar.gz,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.35.8.tar.xz,,
5.035.007.999,unstable,5.35.7,https://cpan.metacpan.org/authors/id/N/NE/NEILB/perl-5.35.7.tar.gz,https://cpan.metacpan.org/authors/id/N/NE/NEILB/perl-5.35.7.tar.xz,,
5.035.006.999,unstable,5.35.6,https://cpan.metacpan.org/authors/id/H/HY/HYDAHY/perl-5.35.6.tar.gz,https://cpan.metacpan.org/authors/id/H/HY/HYDAHY/perl-5.35.6.tar.xz,,
5.035.005.999,unstable,5.35.5,https://cpan.metacpan.org/authors/id/L/LE/LEONT/perl-5.35.5.tar.gz,https://cpan.metacpan.org/authors/id/L/LE/LEONT/perl-5.35.5.tar.xz,,
5.035.004.999,unstable,5.35.4,https://cpan.metacpan.org/authors/id/W/WO/WOLFSAGE/perl-5.35.4.tar.gz,https://cpan.metacpan.org/authors/id/W/WO/WOLFSAGE/perl-5.35.4.tar.xz,,
5.035.003.999,unstable,5.35.3,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.35.3.tar.gz,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.35.3.tar.xz,,
5.035.002.999,unstable,5.35.2,https://cpan.metacpan.org/authors/id/N/NE/NEILB/perl-5.35.2.tar.gz,https://cpan.metacpan.org/authors/id/N/NE/NEILB/perl-5.35.2.tar.xz,,
5.035.001.999,unstable,5.35.1,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.35.1.tar.gz,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.35.1.tar.xz,,
5.035.000.999,unstable,5.35.0,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.35.0.tar.gz,https://cpan.metacpan.org/authors/id/R/RJ/RJBS/perl-5.35.0.tar.xz,,
5.034.003.999,stable,5.34.3,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.34.3.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.34.3.tar.xz,latest,
5.034.002.999,stable,5.34.2,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.34.2.tar.gz,https://cpan.metacpan.org/authors/id/P/PE/PEVANS/perl-5.34.2.tar.xz,,
5.034.001.999,stable,5.34.1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.34.1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.34.1.tar.xz,,
5.034.001.002,testing,5.34.1-RC2,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.34.1-RC2.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.34.1-RC2.tar.xz,,
5.034.001.001,testing,5.34.1-RC1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.34.1-RC1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.34.1-RC1.tar.xz,,
5.034.000.999,stable,5.34.0,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.34.0.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.34.0.tar.xz,,
5.034.000.002,testing,5.34.0-RC2,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.34.0-RC2.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.34.0-RC2.tar.xz,,
5.034.000.001,testing,5.34.0-RC1,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.34.0-RC1.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.34.0-RC1.tar.xz,,
5.033.009.999,unstable,5.33.9,https://cpan.metacpan.org/authors/id/T/TO/TODDR/perl-5.33.9.tar.gz,https://cpan.metacpan.org/authors/id/T/TO/TODDR/perl-5.33.9.tar.xz,,
5.033.008.999,unstable,5.33.8,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.33.8.tar.gz,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.33.8.tar.xz,,
5.033.007.999,unstable,5.33.7,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.33.7.tar.gz,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.33.7.tar.xz,,
5.033.006.999,unstable,5.33.6,https://cpan.metacpan.org/authors/id/H/HY/HYDAHY/perl-5.33.6.tar.gz,https://cpan.metacpan.org/authors/id/H/HY/HYDAHY/perl-5.33.6.tar.xz,,
5.033.005.999,unstable,5.33.5,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.33.5.tar.gz,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.33.5.tar.xz,,
5.033.004.999,unstable,5.33.4,https://cpan.metacpan.org/authors/id/T/TO/TOMHUKINS/perl-5.33.4.tar.gz,https://cpan.metacpan.org/authors/id/T/TO/TOMHUKINS/perl-5.33.4.tar.xz,,
5.033.003.999,unstable,5.33.3,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.33.3.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.33.3.tar.xz,,
5.033.002.999,unstable,5.33.2,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.33.2.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.33.2.tar.xz,,
5.033.001.999,unstable,5.33.1,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.33.1.tar.gz,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.33.1.tar.xz,,
5.033.000.999,unstable,5.33.0,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.33.0.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.33.0.tar.xz,,
5.032.001.999,stable,5.32.1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.32.1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.32.1.tar.xz,latest,
5.032.001.001,testing,5.32.1-RC1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.32.1-RC1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.32.1-RC1.tar.xz,,
5.032.000.999,stable,5.32.0,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.32.0.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.32.0.tar.xz,,
5.032.000.001,testing,5.32.0-RC1,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.32.0-RC1.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.32.0-RC1.tar.xz,,
5.032.000.000,testing,5.32.0-RC0,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.32.0-RC0.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.32.0-RC0.tar.xz,,
5.031.011.999,unstable,5.31.11,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.31.11.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.31.11.tar.xz,,
5.031.010.999,unstable,5.31.10,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.31.10.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.31.10.tar.xz,,
5.031.009.999,unstable,5.31.9,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.31.9.tar.gz,https://cpan.metacpan.org/authors/id/R/RE/RENEEB/perl-5.31.9.tar.xz,,
5.031.008.999,unstable,5.31.8,https://cpan.metacpan.org/authors/id/W/WO/WOLFSAGE/perl-5.31.8.tar.gz,https://cpan.metacpan.org/authors/id/W/WO/WOLFSAGE/perl-5.31.8.tar.xz,,
5.031.007.999,unstable,5.31.7,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.31.7.tar.gz,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.31.7.tar.xz,,
5.031.006.999,unstable,5.31.6,https://cpan.metacpan.org/authors/id/B/BI/BINGOS/perl-5.31.6.tar.gz,https://cpan.metacpan.org/authors/id/B/BI/BINGOS/perl-5.31.6.tar.xz,,
5.031.005.999,unstable,5.31.5,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.31.5.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.31.5.tar.xz,,
5.031.004.999,unstable,5.31.4,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.31.4.tar.gz,https://cpan.metacpan.org/authors/id/C/CO/CORION/perl-5.31.4.tar.xz,,
5.031.003.999,unstable,5.31.3,https://cpan.metacpan.org/authors/id/T/TO/TOMHUKINS/perl-5.31.3.tar.gz,https://cpan.metacpan.org/authors/id/T/TO/TOMHUKINS/perl-5.31.3.tar.xz,,
5.031.002.999,unstable,5.31.2,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.31.2.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.31.2.tar.xz,,
5.031.001.999,unstable,5.31.1,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.31.1.tar.gz,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.31.1.tar.xz,,
5.031.000.999,unstable,5.31.0,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.31.0.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.31.0.tar.xz,,
5.030.003.999,stable,5.30.3,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.3.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.3.tar.xz,latest,
5.030.003.001,testing,5.30.3-RC1,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.3-RC1.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.3-RC1.tar.xz,,
5.030.002.999,stable,5.30.2,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.30.2.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.30.2.tar.xz,,
5.030.002.001,testing,5.30.2-RC1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.30.2-RC1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.30.2-RC1.tar.xz,,
5.030.001.999,stable,5.30.1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.30.1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.30.1.tar.xz,,
5.030.001.001,testing,5.30.1-RC1,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.30.1-RC1.tar.gz,https://cpan.metacpan.org/authors/id/S/SH/SHAY/perl-5.30.1-RC1.tar.xz,,
5.030.000.999,stable,5.30.0,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.0.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.0.tar.xz,,
5.030.000.002,testing,5.30.0-RC2,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.0-RC2.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.0-RC2.tar.xz,,
5.030.000.001,testing,5.30.0-RC1,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.0-RC1.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.30.0-RC1.tar.xz,,
5.029.010.999,unstable,5.29.10,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.29.10.tar.gz,https://cpan.metacpan.org/authors/id/X/XS/XSAWYERX/perl-5.29.10.tar.xz,,
5.029.009.999,unstable,5.29.9,https://cpan.metacpan.org/authors/id/Z/ZA/ZAKAME/perl-5.29.9.tar.gz,https://cpan.metacpan.org/authors/id/Z/ZA/ZAKAME/perl-5.29.9.tar.xz,,
5.029.008.999,unstable,5.29.8,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.29.8.tar.gz,https://cpan.metacpan.org/authors/id/A/AT/ATOOMIC/perl-5.29.8.tar.xz,,
5.029.007.999,unstable,5.29.7,https://cpan.metacpan.org/authors/id/A/AB/ABIGAIL/perl-5.29.7.tar.gz,https://cpan.metacpan.org/authors/id/A/AB/ABIGAIL/perl-5.29.7.tar.xz,,
5.029.006.999,unstable,5.29.6,https://cpan.metacpan.org/authors/id/A/AB/ABIGAIL/perl-5.29.6.tar.gz,https://cpan.metacpan.org/authors/id/A/AB/ABIGAIL/perl-5.29.6.tar.xz,,
5.029.005.999,unstable,5.29.5,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.29.5.tar.gz,https://cpan.metacpan.org/authors/id/E/ET/ETHER/perl-5.29.5.tar.xz,,
